page,title,noindex,inbound_count,outbound_count,broken_count,inbound_from,broken_links
atlas/diagnostics/sap-master-data-duplicate-diagnostics/index.html,SAP Master Data Duplicate Diagnostics,yes,10,25,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-master-data-diagnostics-hub/index.html | atlas/diagnostics/sap-material-master-extension-diagnostics/index.html | atlas/diagnostics/sap-retail-asso,
atlas/diagnostics/sap-material-document-diagnostics/index.html,SAP Material Document Diagnostics,yes,8,20,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-batch-determination-diagnostics/index.html | atlas/diagnostics/sap-consignment-procurement-diagnostics/index.html | atlas/diagnostics/sap-movement-,
atlas/diagnostics/sap-material-master-extension-diagnostics/index.html,SAP Material Master Extension Diagnostics,yes,3,21,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-master-data-diagnostics-hub/index.html | atlas/diagnostics/sap-organizational-data-diagnostics/index.html,
atlas/diagnostics/sap-mdg-to-s4-replication-diagnostics/index.html,SAP MDG to S/4 Replication Diagnostics,yes,5,25,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-key-mapping-diagnostics/index.html | atlas/diagnostics/sap-master-data-diagnostics-hub/index.html | scenarios/bp-customer-replication-downstream-im,
atlas/diagnostics/sap-movement-types-diagnostics/index.html,SAP Movement Types Diagnostics,yes,7,21,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-batch-determination-diagnostics/index.html | atlas/diagnostics/sap-delivery-processing-diagnostics/index.html | atlas/diagnostics/sap-material-docu,
atlas/diagnostics/sap-mrp-exception-diagnostics/index.html,SAP MRP Exception Diagnostics,yes,2,21,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-purchase-requisition-diagnostics/index.html,
atlas/diagnostics/sap-number-range-diagnostics/index.html,SAP Number Range Diagnostics,yes,4,20,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-master-data-duplicate-diagnostics/index.html | atlas/diagnostics/sap-material-master-extension-diagnostics/index.html | scenarios/duplicate-master-,
atlas/diagnostics/sap-organizational-data-diagnostics/index.html,SAP Organizational Data Diagnostics,yes,2,22,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-material-master-extension-diagnostics/index.html,
atlas/diagnostics/sap-outbound-processing-diagnostics/index.html,SAP Outbound Processing Diagnostics,yes,7,20,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-idoc-status-diagnostics/index.html | atlas/diagnostics/sap-integration-diagnostics-hub/index.html | atlas/diagnostics/sap-output-message-control-di,
atlas/diagnostics/sap-output-message-control-diagnostics/index.html,SAP Output and Message Control Diagnostics,yes,5,26,0,atlas/diagnostics/idoc-aif-integration-diagnostics/index.html | atlas/diagnostics/index.html | atlas/diagnostics/sap-outbound-processing-diagnostics/index.html | atlas/diagnostics/sap-spool-output-dia,
atlas/diagnostics/sap-physical-inventory-diagnostics/index.html,SAP Physical Inventory Diagnostics,yes,2,20,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-batch-determination-diagnostics/index.html,
atlas/diagnostics/sap-process-audit/index.html,SAP Process Audit,yes,27,21,0,atlas/concepts/consulting-principles-for-sap/index.html | atlas/concepts/sap-clean-core-strategy/index.html | atlas/diagnostics/idoc-aif-integration-diagnostics/index.html | atlas/diagnostics/sap-sale,
atlas/diagnostics/sap-procurement-diagnostics-hub/index.html,SAP Procurement Diagnostics Hub,yes,1,27,0,atlas/diagnostics/index.html,
atlas/diagnostics/sap-purchase-order-creation-diagnostics/index.html,SAP Purchase Order Creation Diagnostics,yes,12,25,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-account-assignment-diagnostics/index.html | atlas/diagnostics/sap-consignment-procurement-diagnostics/index.html | atlas/diagnostics/sap-invoice-ve,
atlas/diagnostics/sap-purchase-order-diagnostics/index.html,SAP Purchase Order Creation Diagnostics,yes,2,21,0,scenarios/vendor-supplier-master-data-procurement-issues/index.html | skill-hub/testing-quality-delivery/regression-test-planning-working-skill/index.html,
atlas/diagnostics/sap-purchase-requisition-diagnostics/index.html,SAP Purchase Requisition Diagnostics,yes,5,22,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-account-assignment-diagnostics/index.html | atlas/diagnostics/sap-mrp-exception-diagnostics/index.html | atlas/diagnostics/sap-purchase-order-creat,
atlas/diagnostics/sap-purchasing-info-record-diagnostics/index.html,SAP Purchasing Info Record Diagnostics,yes,3,20,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-procurement-diagnostics-hub/index.html | atlas/diagnostics/sap-source-determination-diagnostics/index.html,
atlas/diagnostics/sap-qrfc-trfc-diagnostics/index.html,SAP qRFC and tRFC Diagnostics,yes,11,25,0,atlas/diagnostics/idoc-aif-integration-diagnostics/index.html | atlas/diagnostics/index.html | atlas/diagnostics/sap-background-job-diagnostics/index.html | atlas/diagnostics/sap-integration-diagnosti,
atlas/diagnostics/sap-release-strategy-diagnostics/index.html,SAP Release Strategy Diagnostics,yes,8,24,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-procurement-diagnostics-hub/index.html | atlas/diagnostics/sap-purchase-order-creation-diagnostics/index.html | atlas/diagnostics/sap-purchase-requ,
atlas/diagnostics/sap-reservation-diagnostics/index.html,SAP Reservation Diagnostics,yes,2,20,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-mrp-exception-diagnostics/index.html,
atlas/diagnostics/sap-retail-assortment-listing-diagnostics/index.html,SAP Retail Assortment and Listing Diagnostics,yes,1,21,0,atlas/diagnostics/sap-retail-replenishment-diagnostics/index.html,
atlas/diagnostics/sap-retail-replenishment-diagnostics/index.html,SAP Retail Replenishment Diagnostics,yes,0,21,0,,
atlas/diagnostics/sap-returns-processing-diagnostics/index.html,SAP Returns Processing Diagnostics,yes,3,21,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-delivery-block-analysis/index.html | atlas/diagnostics/sap-sd-order-to-cash-diagnostics-hub/index.html,
atlas/diagnostics/sap-rfc-destination-diagnostics/index.html,SAP RFC Destination Diagnostics,yes,3,21,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-integration-diagnostics-hub/index.html | atlas/diagnostics/sap-qrfc-trfc-diagnostics/index.html,
atlas/diagnostics/sap-sales-order-block-diagnosis/index.html,SAP Sales Order Block Diagnosis,yes,22,25,0,atlas/diagnostics/idoc-aif-integration-diagnostics/index.html | atlas/diagnostics/index.html | atlas/diagnostics/sap-billing-block-analysis/index.html | atlas/diagnostics/sap-credit-management-diagnos,
atlas/diagnostics/sap-sd-order-to-cash-diagnostics-hub/index.html,SAP SD Order-to-Cash Diagnostics Hub,yes,1,27,0,atlas/diagnostics/index.html,
atlas/diagnostics/sap-service-entry-sheet-diagnostics/index.html,SAP Service Entry Sheet Diagnostics,yes,1,20,0,atlas/diagnostics/index.html,
atlas/diagnostics/sap-source-determination-diagnostics/index.html,SAP Source Determination Diagnostics,yes,7,20,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-procurement-diagnostics-hub/index.html | atlas/diagnostics/sap-purchase-order-creation-diagnostics/index.html | atlas/diagnostics/sap-purchase-requ,
atlas/diagnostics/sap-spool-output-diagnostics/index.html,SAP Spool and Print Output Diagnostics,yes,2,20,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-output-message-control-diagnostics/index.html,
atlas/diagnostics/sap-stock-transfer-diagnostics/index.html,SAP Stock Transfer Diagnostics,yes,5,20,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-batch-determination-diagnostics/index.html | atlas/diagnostics/sap-material-document-diagnostics/index.html | atlas/diagnostics/sap-mrp-exception-d,
atlas/diagnostics/sap-subcontracting-procurement-diagnostics/index.html,SAP Subcontracting Procurement Diagnostics,yes,1,20,0,atlas/diagnostics/index.html,
atlas/diagnostics/sap-three-way-match-diagnostics/index.html,SAP Three-Way Match Diagnostics,yes,5,22,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-invoice-verification-diagnostics/index.html | atlas/diagnostics/sap-procurement-diagnostics-hub/index.html | atlas/sap/gr-ir-clearing-explained/ind,
atlas/diagnostics/sap-vendor-master-replication-diagnostics/index.html,SAP Vendor Master Replication Diagnostics,yes,8,21,0,atlas/diagnostics/index.html | atlas/diagnostics/sap-business-partner-replication-diagnostics/index.html | atlas/diagnostics/sap-cvi-synchronization-diagnostics/index.html | atlas/diagnostics/sap-key-,
atlas/index.html,"Knowledge Atlas — SAP, Operations, Data, Automation, and AI Support Concepts",no,175,42,0,atlas/ai-operations/ai-agent-for-sap-support/index.html | atlas/ai-operations/ai-ml-sidecars-for-sap/index.html | atlas/ai-operations/ai-ready-process-documentation/index.html | atlas/ai-operations/au,
atlas/links/index.html,Atlas Links — Reference Routes,no,1,25,0,atlas/index.html,
atlas/maps/ai-agentic-landscape-map/index.html,AI and Agentic Technology Landscape Map,yes,3,35,0,atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/developer-tooling-landscape-map/index.html | atlas/maps/operations-observability-landscape-map/index.html,
atlas/maps/data-analytics-landscape-map/index.html,Data and Analytics Landscape Map,yes,3,36,0,atlas/maps/ai-agentic-landscape-map/index.html | atlas/maps/developer-tooling-landscape-map/index.html | atlas/maps/operations-observability-landscape-map/index.html,
atlas/maps/data-mesh-architecture-map/index.html,Data Mesh Architecture Map,yes,1,31,0,atlas/concepts/data-mesh-for-sap-landscapes/index.html,
atlas/maps/developer-tooling-landscape-map/index.html,Developer Tooling Landscape Map,yes,3,31,0,atlas/maps/ai-agentic-landscape-map/index.html | atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/operations-observability-landscape-map/index.html,
atlas/maps/event-driven-architecture-map/index.html,Event-Driven Architecture Map,yes,2,28,0,atlas/concepts/event-driven-architecture/index.html | atlas/maps/integration-architecture-map/index.html,
atlas/maps/index.html,Atlas Maps — Process and Dependency Maps,no,11,21,0,atlas/index.html | atlas/maps/ai-agentic-landscape-map/index.html | atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/developer-tooling-landscape-map/index.html | atlas/maps/operations-o,
atlas/maps/integration-architecture-map/index.html,Integration Architecture Map,yes,2,34,0,atlas/concepts/integration-ownership-model/index.html | atlas/concepts/sap-integration-architecture/index.html,
atlas/maps/integration-monitoring-reliability-map/index.html,Integration Monitoring and Reliability Map,yes,5,29,0,atlas/concepts/dead-letter-queue/index.html | atlas/concepts/retry-and-error-handling/index.html | atlas/diagnostics/sap-integration-diagnostics-hub/index.html | atlas/maps/integration-architecture-ma,
atlas/maps/operations-observability-landscape-map/index.html,Operations and Observability Landscape Map,yes,3,31,0,atlas/maps/ai-agentic-landscape-map/index.html | atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/developer-tooling-landscape-map/index.html,
atlas/maps/order-to-cash-map/index.html,Order to Cash Map,no,11,20,0,atlas/concepts/index.html | atlas/concepts/order-to-cash/index.html | atlas/concepts/sap-atp-is-not-inventory/index.html | atlas/concepts/store-receiving-sap-retail/index.html | atlas/diagnostics/sap-,
atlas/maps/procure-to-pay-map/index.html,Procure to Pay Map,no,11,20,0,atlas/diagnostics/sap-goods-receipt-diagnostics/index.html | atlas/diagnostics/sap-invoice-verification-diagnostics/index.html | atlas/diagnostics/sap-process-audit/index.html | atlas/diagnostics/sap-,
atlas/maps/sap-data-products-map/index.html,SAP Data Products Map,yes,2,25,0,atlas/concepts/sap-data-product/index.html | atlas/maps/data-mesh-architecture-map/index.html,
atlas/maps/sap-integration-landscape-map/index.html,SAP Integration Landscape Map,yes,16,29,0,atlas/diagnostics/sap-integration-diagnostics-hub/index.html | atlas/maps/sap-product-landscape-map/index.html | atlas/maps/sap-s4hana-landscape-map/index.html | atlas/maps/sap-technology-landscape-ma,
atlas/maps/sap-product-landscape-map/index.html,SAP Product Landscape Map,yes,8,33,0,atlas/maps/sap-integration-landscape-map/index.html | atlas/maps/sap-s4hana-landscape-map/index.html | atlas/maps/sap-technology-landscape-map/index.html | atlas/sap/sap-btp/index.html | atlas/sap/sap,
atlas/maps/sap-s4hana-landscape-map/index.html,SAP S/4HANA Landscape Map,yes,45,32,0,atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/operations-observability-landscape-map/index.html | atlas/maps/sap-integration-landscape-map/index.html | atlas/maps/sap-product-landsca,
atlas/maps/sap-technology-landscape-map/index.html,SAP Technology Landscape Map,yes,17,31,0,atlas/maps/ai-agentic-landscape-map/index.html | atlas/maps/developer-tooling-landscape-map/index.html | atlas/maps/sap-integration-landscape-map/index.html | atlas/maps/sap-product-landscape-map/inde,
atlas/research-notes/index.html,Atlas Research Notes — Noindex Working Notes,yes,1,16,0,atlas/index.html,
atlas/sap/abap-cloud/index.html,ABAP Cloud,yes,6,26,0,atlas/maps/sap-technology-landscape-map/index.html | atlas/sap/abap-platform/index.html | atlas/sap/cap/index.html | atlas/sap/cicd/index.html | atlas/sap/enterprise-technology-domain/index.html | atl,
atlas/sap/abap-platform/index.html,ABAP Platform,yes,4,25,0,atlas/maps/sap-technology-landscape-map/index.html | atlas/sap/abap-cloud/index.html | atlas/sap/enterprise-technology-domain/index.html | atlas/sap/sap-s4hana/index.html,
atlas/sap/agent-workflows/index.html,Agent Workflows,yes,1,24,0,atlas/maps/developer-tooling-landscape-map/index.html,
atlas/sap/ai-agents/index.html,AI Agents,yes,7,26,0,atlas/maps/ai-agentic-landscape-map/index.html | atlas/sap/agent-workflows/index.html | atlas/sap/evaluation-guardrails/index.html | atlas/sap/human-approval-workflows/index.html | atlas/sap/rag/index,
atlas/sap/analytics-technology-domain/index.html,Analytics Technology — SAP S/4HANA Domain,yes,3,24,0,atlas/maps/sap-s4hana-landscape-map/index.html | atlas/sap/sap-analytics-cloud/index.html | atlas/sap/sap-datasphere/index.html,
atlas/sap/api-gateways/index.html,API Gateways,yes,3,26,0,atlas/maps/event-driven-architecture-map/index.html | atlas/maps/integration-architecture-map/index.html | atlas/maps/integration-monitoring-reliability-map/index.html,
atlas/sap/audit-trails/index.html,Audit Trails,yes,3,24,0,atlas/maps/integration-monitoring-reliability-map/index.html | atlas/maps/operations-observability-landscape-map/index.html | atlas/sap/identity-access/index.html,
atlas/sap/business-events/index.html,Business Events,yes,12,25,0,atlas/concepts/event-catalog/index.html | atlas/concepts/event-contracts/index.html | atlas/concepts/idempotency/index.html | atlas/concepts/rest-vs-odata-vs-soap-vs-idoc-vs-events/index.html | atlas/,
atlas/sap/cap/index.html,CAP,yes,6,25,0,atlas/maps/sap-technology-landscape-map/index.html | atlas/sap/cicd/index.html | atlas/sap/documentation-as-code/index.html | atlas/sap/python-automation/index.html | atlas/sap/sap-build/index.html | ,
atlas/sap/cds-analytical-views/index.html,CDS Analytical Views,yes,6,26,0,atlas/concepts/semantic-layer/index.html | atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/data-mesh-architecture-map/index.html | atlas/maps/sap-data-products-map/index.html | atlas/s,
atlas/sap/cds-views/index.html,CDS Views,yes,15,26,0,atlas/concepts/data-contracts/index.html | atlas/concepts/data-product/index.html | atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/data-mesh-architecture-map/index.html | atlas/maps/s,
atlas/sap/cicd/index.html,CI/CD,yes,3,24,0,atlas/maps/developer-tooling-landscape-map/index.html | atlas/sap/documentation-as-code/index.html | atlas/sap/static-site-generation/index.html,
atlas/sap/cloud-connector/index.html,Cloud Connector,yes,3,25,0,atlas/concepts/sap-integration-architecture/index.html | atlas/maps/event-driven-architecture-map/index.html | atlas/maps/integration-architecture-map/index.html,
atlas/sap/data-quality-lineage/index.html,Data Quality and Lineage,yes,3,25,0,atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/data-mesh-architecture-map/index.html | atlas/maps/sap-data-products-map/index.html,
atlas/sap/documentation-as-code/index.html,Documentation as Code,yes,3,24,0,atlas/maps/developer-tooling-landscape-map/index.html | atlas/sap/cicd/index.html | atlas/sap/static-site-generation/index.html,
atlas/sap/edi/index.html,EDI,yes,1,25,0,atlas/maps/integration-architecture-map/index.html,
atlas/sap/embedded-analytics/index.html,Embedded Analytics,yes,2,26,0,atlas/maps/data-analytics-landscape-map/index.html | atlas/sap/cds-analytical-views/index.html,
atlas/sap/enterprise-technology-domain/index.html,Enterprise Technology — SAP S/4HANA Domain,yes,1,26,0,atlas/maps/sap-s4hana-landscape-map/index.html,
atlas/sap/evaluation-guardrails/index.html,Evaluation and Guardrails,yes,4,26,0,atlas/maps/ai-agentic-landscape-map/index.html | atlas/sap/agent-workflows/index.html | atlas/sap/ai-agents/index.html | atlas/sap/human-approval-workflows/index.html,
atlas/sap/fiori-ui5/index.html,Fiori / UI5,yes,4,26,0,atlas/maps/sap-technology-landscape-map/index.html | atlas/sap/identity-access/index.html | atlas/sap/odata/index.html | atlas/sap/sap-build/index.html,
atlas/sap/gr-ir-clearing-explained/index.html,SAP GR/IR Clearing Explained,yes,10,21,0,atlas/diagnostics/sap-goods-receipt-diagnostics/index.html | atlas/diagnostics/sap-invoice-verification-diagnostics/index.html | atlas/diagnostics/sap-purchase-order-diagnostics/index.html | atlas/dia,
atlas/sap/human-approval-workflows/index.html,Human Approval Workflows,yes,4,26,0,atlas/maps/ai-agentic-landscape-map/index.html | atlas/sap/agent-workflows/index.html | atlas/sap/ai-agents/index.html | atlas/sap/evaluation-guardrails/index.html,
atlas/sap/identity-access/index.html,Identity and Access,yes,2,26,0,atlas/maps/operations-observability-landscape-map/index.html | atlas/sap/audit-trails/index.html,
atlas/sap/idoc/index.html,IDoc,yes,8,24,0,atlas/concepts/rest-vs-odata-vs-soap-vs-idoc-vs-events/index.html | atlas/concepts/sap-integration-architecture/index.html | atlas/maps/integration-architecture-map/index.html | atlas/maps/integration,
atlas/sap/incident-triage/index.html,Incident Triage,yes,1,25,0,atlas/maps/operations-observability-landscape-map/index.html,
atlas/sap/index.html,Atlas SAP Section — Configuration and Support Concepts,no,73,26,0,atlas/index.html | atlas/sap/abap-cloud/index.html | atlas/sap/abap-platform/index.html | atlas/sap/agent-workflows/index.html | atlas/sap/ai-agents/index.html | atlas/sap/analytics-technology-domain/,
atlas/sap/integration-monitoring/index.html,Integration Monitoring,yes,7,27,0,atlas/concepts/sap-integration-architecture/index.html | atlas/maps/event-driven-architecture-map/index.html | atlas/maps/integration-architecture-map/index.html | atlas/maps/integration-monitoring-re,
atlas/sap/job-monitoring/index.html,Job Monitoring,yes,4,24,0,atlas/diagnostics/sap-background-job-diagnostics/index.html | atlas/maps/integration-monitoring-reliability-map/index.html | atlas/maps/operations-observability-landscape-map/index.html | atlas/sap/in,
atlas/sap/manufacturing-domain/index.html,Manufacturing — SAP S/4HANA Domain,yes,3,24,0,atlas/maps/sap-s4hana-landscape-map/index.html | atlas/sap/sap-ibp/index.html | atlas/sap/supply-chain-domain/index.html,
atlas/sap/odata/index.html,OData,yes,18,28,0,atlas/concepts/api-contracts/index.html | atlas/concepts/rest-vs-odata-vs-soap-vs-idoc-vs-events/index.html | atlas/concepts/sap-integration-architecture/index.html | atlas/maps/data-mesh-architecture,
atlas/sap/output-control/index.html,Output Control,yes,2,25,0,atlas/diagnostics/sap-spool-output-diagnostics/index.html | atlas/maps/sap-integration-landscape-map/index.html,
atlas/sap/python-automation/index.html,Python Automation,yes,2,24,0,atlas/maps/developer-tooling-landscape-map/index.html | atlas/sap/agent-workflows/index.html,
atlas/sap/rag/index.html,RAG,yes,8,25,0,atlas/concepts/ai-ready-data-layer/index.html | atlas/concepts/knowledge-graph-for-sap-operations/index.html | atlas/maps/ai-agentic-landscape-map/index.html | atlas/sap/ai-agents/index.html | atlas/s,
atlas/sap/rap/index.html,RAP,yes,4,26,0,atlas/maps/sap-technology-landscape-map/index.html | atlas/sap/abap-cloud/index.html | atlas/sap/abap-platform/index.html | atlas/sap/cds-views/index.html,
atlas/sap/rest-apis/index.html,REST APIs,yes,7,26,0,atlas/concepts/api-contracts/index.html | atlas/concepts/rest-vs-odata-vs-soap-vs-idoc-vs-events/index.html | atlas/maps/event-driven-architecture-map/index.html | atlas/maps/integration-architecture-,
atlas/sap/sales-domain/index.html,Sales — SAP S/4HANA Domain,yes,3,25,0,atlas/maps/sap-s4hana-landscape-map/index.html | atlas/sap/output-control/index.html | atlas/sap/service-domain/index.html,
atlas/sap/sap-account-determination-diagnostics/index.html,SAP Account Determination Diagnostics,yes,2,24,0,atlas/diagnostics/sap-billing-block-analysis/index.html | atlas/sap/index.html,
atlas/sap/sap-analytics-cloud/index.html,SAP Analytics Cloud,yes,12,24,0,atlas/concepts/data-federation/index.html | atlas/concepts/semantic-layer/index.html | atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/data-mesh-architecture-map/index.html | atlas/map,
atlas/sap/sap-ariba-integration-context/index.html,SAP Ariba Integration Context,yes,0,20,0,,
atlas/sap/sap-ariba/index.html,SAP Ariba,yes,2,22,0,atlas/maps/sap-product-landscape-map/index.html | atlas/sap/sourcing-and-procurement-domain/index.html,
atlas/sap/sap-btp/index.html,SAP BTP,yes,29,25,0,atlas/concepts/sap-integration-architecture/index.html | atlas/maps/event-driven-architecture-map/index.html | atlas/maps/integration-architecture-map/index.html | atlas/maps/integration-monitoring-re,
atlas/sap/sap-build/index.html,SAP Build,yes,3,26,0,atlas/sap/human-approval-workflows/index.html | atlas/sap/sap-joule/index.html | atlas/sap/sap-signavio/index.html,
atlas/sap/sap-business-ai/index.html,SAP Business AI,yes,9,26,0,atlas/concepts/ai-ready-data-layer/index.html | atlas/concepts/knowledge-graph-for-sap-operations/index.html | atlas/maps/ai-agentic-landscape-map/index.html | atlas/sap/ai-agents/index.html | atlas/s,
atlas/sap/sap-business-network-context/index.html,SAP Business Network Context,yes,0,20,0,,
atlas/sap/sap-datasphere/index.html,SAP Datasphere,yes,24,25,0,atlas/concepts/ai-ready-data-layer/index.html | atlas/concepts/cdc-change-data-capture/index.html | atlas/concepts/data-contracts/index.html | atlas/concepts/data-federation/index.html | atlas/concept,
atlas/sap/sap-ewm-integration-overview/index.html,SAP EWM Integration Overview,yes,0,20,0,,
atlas/sap/sap-ewm/index.html,SAP EWM,yes,3,24,0,atlas/maps/sap-product-landscape-map/index.html | atlas/sap/sap-tm/index.html | atlas/sap/supply-chain-domain/index.html,
atlas/sap/sap-ibp-integration-overview/index.html,SAP IBP Integration Overview,yes,0,20,0,,
atlas/sap/sap-ibp/index.html,SAP IBP,yes,3,24,0,atlas/maps/sap-product-landscape-map/index.html | atlas/sap/manufacturing-domain/index.html | atlas/sap/supply-chain-domain/index.html,
atlas/sap/sap-integration-suite/index.html,SAP Integration Suite,yes,21,26,0,atlas/concepts/integration-ownership-model/index.html | atlas/concepts/integration-pattern-decision-matrix/index.html | atlas/concepts/point-to-point-vs-middleware-vs-event-bus/index.html | atlas/conc,
atlas/sap/sap-invoice-verification-patterns/index.html,SAP Invoice Verification Patterns,yes,0,20,0,,
atlas/sap/sap-item-category-determination/index.html,SAP Item Category Determination,yes,1,20,0,atlas/sap/index.html,
atlas/sap/sap-joule/index.html,SAP Joule,yes,8,26,0,atlas/concepts/ai-ready-data-layer/index.html | atlas/maps/ai-agentic-landscape-map/index.html | atlas/sap/ai-agents/index.html | atlas/sap/evaluation-guardrails/index.html | atlas/sap/human-approval-,
atlas/sap/sap-mdg/index.html,SAP MDG,yes,10,24,0,atlas/concepts/data-contracts/index.html | atlas/concepts/data-mesh-for-sap-landscapes/index.html | atlas/concepts/data-quality-controls/index.html | atlas/concepts/sap-data-product/index.html | atlas,
atlas/sap/sap-mm-procurement-overview/index.html,SAP MM Procurement Overview,yes,28,21,0,atlas/diagnostics/sap-consignment-procurement-diagnostics/index.html | atlas/diagnostics/sap-invoice-verification-diagnostics/index.html | atlas/diagnostics/sap-material-master-extension-diagnostics/i,
atlas/sap/sap-mm-sourcing-overview/index.html,SAP MM Sourcing Overview,yes,0,20,0,,
atlas/sap/sap-movement-types-inventory/index.html,SAP Movement Types and Inventory,yes,0,20,0,,
atlas/sap/sap-partner-determination-failures/index.html,SAP Partner Determination Failures,yes,4,19,0,atlas/diagnostics/sap-bp-relationship-diagnostics/index.html | atlas/diagnostics/sap-customer-vendor-master-diagnostics/index.html | atlas/diagnostics/sap-incompletion-procedure-diagnostics/index.html,
atlas/sap/sap-pricing-condition-technique/index.html,SAP Pricing Condition Technique,yes,2,20,0,atlas/sap/index.html | scenarios/pricing-account-determination-billing-failures/index.html,
atlas/sap/sap-pricing-procedure-debugging/index.html,SAP Pricing Procedure Debugging,yes,7,19,0,atlas/diagnostics/sap-sd-order-to-cash-diagnostics-hub/index.html | atlas/index.html | atlas/sap/index.html | atlas/sap/sap-account-determination-diagnostics/index.html | atlas/sap/sap-item-category-d,
atlas/sap/sap-procurement-kpis/index.html,SAP Procurement KPIs,yes,0,20,0,,
atlas/sap/sap-s4hana/index.html,SAP S/4HANA,yes,46,24,0,atlas/concepts/cdc-change-data-capture/index.html | atlas/concepts/sap-data-product/index.html | atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/data-mesh-architecture-map/index.html |,
atlas/sap/sap-signavio/index.html,SAP Signavio,yes,0,26,0,,
atlas/sap/sap-stock-transfer-in-transit/index.html,SAP Stock Transfer and In-Transit Inventory,yes,0,20,0,,
atlas/sap/sap-tm-integration-overview/index.html,SAP TM Integration Overview,yes,0,20,0,,
atlas/sap/sap-tm/index.html,SAP TM,yes,3,23,0,atlas/maps/sap-product-landscape-map/index.html | atlas/sap/sap-ewm/index.html | atlas/sap/supply-chain-domain/index.html,
atlas/sap/semantic-layer/index.html,Semantic Layer,yes,2,26,0,atlas/maps/data-analytics-landscape-map/index.html | atlas/maps/data-mesh-architecture-map/index.html,
atlas/sap/service-domain/index.html,Service — SAP S/4HANA Domain,yes,1,22,0,atlas/maps/sap-s4hana-landscape-map/index.html,
atlas/sap/soap/index.html,SOAP,yes,4,26,0,atlas/concepts/api-contracts/index.html | atlas/concepts/rest-vs-odata-vs-soap-vs-idoc-vs-events/index.html | atlas/maps/integration-architecture-map/index.html | atlas/sap/rest-apis/index.html,
atlas/sap/sourcing-and-procurement-domain/index.html,Sourcing and Procurement — SAP S/4HANA Domain,yes,3,25,0,atlas/maps/sap-s4hana-landscape-map/index.html | atlas/sap/output-control/index.html | atlas/sap/sap-ariba/index.html,
atlas/sap/static-site-generation/index.html,Static Site Generation,yes,2,24,0,atlas/maps/developer-tooling-landscape-map/index.html | atlas/sap/documentation-as-code/index.html,
atlas/sap/supply-chain-domain/index.html,Supply Chain — SAP S/4HANA Domain,yes,5,25,0,atlas/maps/sap-s4hana-landscape-map/index.html | atlas/sap/manufacturing-domain/index.html | atlas/sap/sap-ewm/index.html | atlas/sap/sap-ibp/index.html | atlas/sap/sap-tm/index.html,
atlas/sap/vector-search/index.html,Vector Search,yes,4,25,0,atlas/concepts/ai-ready-data-layer/index.html | atlas/concepts/knowledge-graph-for-sap-operations/index.html | atlas/maps/ai-agentic-landscape-map/index.html | atlas/sap/rag/index.html,
blog/index.html,Blog — Dzmitryi Kharlanau on resilient systems,no,1,13,0,blog/the-system-that-waits/index.html,
blog/the-system-that-waits/index.html,The System That Waits,no,1,12,0,blog/index.html,
certifications/index.html,Certifications | Dzmitryi Kharlanau,no,0,12,0,,
changelog/index.html,Changelog | Dzmitryi Kharlanau,no,0,14,0,,
cv/index.html,"Curriculum Vitae — Dzmitryi Kharlanau | SAP AMS, Integration & Process Optimization",no,3,13,2,404.html | services/index.html | services/sap-o2c-process-audit/index.html,/ai/resume.yml | /ai/resume.json
